# sample synthetic data for demonstration purposes only (not real measurement)
# zero_cal_ok=1 zero_cal_mean_mm=5.0002 zero_cal_stddev_mm=0.0009 zero_cal_n=30
elapsed_ms,T1_C,T2_C,T3_C,indicator_mm,disp_mm,spc_valid,fault1,fault2,fault3,cold_junction_1_C,cold_junction_2_C,cold_junction_3_C
1519000,100.254,84.933,70.068,5.3200,0.3203,1,0,0,0,23.675,23.984,24.206
1520000,100.112,85.165,70.121,5.3166,0.3169,1,0,0,0,23.659,24.191,23.662
1521000,100.034,85.124,70.122,5.3172,0.3175,1,0,0,0,24.122,24.104,24.482
1522000,99.775,85.209,70.027,5.3138,0.3141,1,0,0,0,23.844,24.794,23.736
1523000,99.806,84.971,69.897,5.3159,0.3162,1,0,0,0,23.227,24.136,23.424
1524000,100.214,84.866,69.906,5.3167,0.3170,1,0,0,0,24.133,23.860,24.003
1525000,99.755,84.835,69.707,5.3152,0.3155,1,0,0,0,23.989,23.832,24.510
1526000,99.762,84.937,70.188,5.3154,0.3157,1,0,0,0,24.404,23.882,24.176
1527000,100.017,84.837,69.917,5.3146,0.3149,1,0,0,0,24.112,23.549,24.225
1528000,99.912,84.837,70.211,5.3180,0.3183,1,0,0,0,23.556,24.012,24.012
1529000,100.198,84.963,70.027,5.3168,0.3171,1,0,0,0,23.331,24.235,23.954
1530000,100.104,84.682,69.941,5.3182,0.3185,1,0,0,0,23.784,23.816,23.537
1531000,99.774,84.853,70.005,5.3150,0.3154,1,0,0,0,23.812,23.758,23.322
1532000,100.397,85.178,69.937,5.3167,0.3170,1,0,0,0,24.283,24.455,24.059
1533000,100.132,85.195,70.285,5.3188,0.3191,1,0,0,0,23.997,23.572,24.394
1534000,100.121,84.857,69.982,5.3139,0.3142,1,0,0,0,24.340,23.380,24.103
1535000,99.952,85.112,70.085,5.3149,0.3153,1,0,0,0,23.603,23.654,24.187
1536000,100.048,84.966,70.125,5.3183,0.3186,1,0,0,0,24.290,23.538,24.475
1537000,100.018,85.424,69.945,5.3155,0.3159,1,0,0,0,24.216,24.116,24.099
1538000,100.301,84.979,69.773,5.3138,0.3141,1,0,0,0,23.395,23.892,23.963
1539000,100.071,84.960,70.091,5.3194,0.3198,1,0,0,0,24.397,23.934,23.754
1540000,100.135,84.941,69.946,5.3144,0.3147,1,0,0,0,24.028,24.346,24.607
1541000,100.302,85.180,70.007,5.3176,0.3179,1,0,0,0,24.118,23.793,24.158
1542000,99.924,85.020,69.976,5.3165,0.3168,1,0,0,0,23.741,24.233,23.717
1543000,99.945,84.844,69.713,5.3114,0.3117,1,0,0,0,24.383,24.453,23.649
1544000,99.983,84.956,70.014,5.3160,0.3163,1,0,0,0,23.644,23.863,24.376
1545000,100.366,84.845,69.778,5.3171,0.3174,1,0,0,0,24.250,24.221,23.689
1546000,100.011,85.126,70.303,5.3178,0.3181,1,0,0,0,24.246,23.927,24.556
1547000,100.058,85.178,70.127,5.3185,0.3188,1,0,0,0,23.708,24.277,23.173
1548000,100.028,85.131,70.119,5.3164,0.3167,1,0,0,0,24.595,23.529,24.427
1549000,99.753,85.143,70.162,5.3177,0.3180,1,0,0,0,24.069,23.506,24.146
1550000,99.865,85.056,70.111,5.3155,0.3158,1,0,0,0,24.196,23.883,24.036
1551000,100.012,84.819,69.856,5.3138,0.3141,1,0,0,0,23.542,23.733,23.947
1552000,100.030,85.287,70.041,5.3152,0.3156,1,0,0,0,24.635,23.845,24.567
1553000,99.951,85.007,69.451,5.3134,0.3137,1,0,0,0,23.633,23.934,24.212
1554000,100.125,84.723,70.020,5.3176,0.3180,1,0,0,0,24.307,24.216,23.729
1555000,99.819,84.722,70.143,5.3136,0.3139,1,0,0,0,23.702,23.878,23.484
1556000,99.936,85.098,70.008,5.3170,0.3173,1,0,0,0,23.814,23.753,24.053
1557000,99.901,84.985,69.725,5.3155,0.3158,1,0,0,0,24.237,23.895,24.000
1558000,100.186,84.884,69.801,5.3161,0.3164,1,0,0,0,24.308,23.769,23.544
1559000,99.857,85.293,70.067,5.3190,0.3193,1,0,0,0,23.619,23.720,23.983
1560000,99.855,84.950,69.940,5.3154,0.3157,1,0,0,0,24.327,23.516,23.828
1561000,100.177,85.099,70.135,5.3181,0.3184,1,0,0,0,24.313,24.021,24.003
1562000,100.011,84.957,70.024,5.3165,0.3168,1,0,0,0,23.719,23.829,24.218
1563000,99.862,84.877,69.993,5.3158,0.3161,1,0,0,0,24.480,24.290,24.448
1564000,100.052,85.016,69.968,5.3200,0.3203,1,0,0,0,23.563,23.566,24.273
1565000,100.144,84.986,69.940,5.3144,0.3147,1,0,0,0,23.813,23.837,23.784
1566000,100.095,85.102,70.289,5.3192,0.3195,1,0,0,0,24.144,24.544,24.111
1567000,99.580,85.307,70.037,5.3175,0.3178,1,0,0,0,23.744,23.718,24.019
1568000,100.198,84.860,70.032,5.3158,0.3161,1,0,0,0,24.079,23.929,23.600
1569000,99.852,84.777,70.278,5.3187,0.3190,1,0,0,0,24.072,23.635,24.119
1570000,99.965,85.184,70.087,5.3142,0.3145,1,0,0,0,23.944,23.595,24.557
1571000,99.979,85.009,70.156,5.3159,0.3162,1,0,0,0,24.250,24.464,24.010
1572000,100.477,85.047,70.051,5.3156,0.3159,1,0,0,0,23.931,24.051,23.522
1573000,100.302,85.099,70.115,5.3179,0.3183,1,0,0,0,24.069,24.040,24.009
1574000,99.961,84.853,70.207,5.3148,0.3151,1,0,0,0,24.344,23.491,23.636
1575000,99.746,84.941,69.977,5.3166,0.3169,1,0,0,0,24.237,24.108,24.259
1576000,99.968,85.085,70.176,5.3166,0.3169,1,0,0,0,24.236,24.347,24.157
1577000,99.986,85.214,70.190,5.3165,0.3168,1,0,0,0,23.655,24.345,23.949
1578000,100.004,85.147,70.239,5.3177,0.3181,1,0,0,0,24.157,24.200,23.901
1579000,99.758,85.145,70.085,5.3161,0.3164,1,0,0,0,23.736,23.661,23.936
1580000,100.129,85.108,69.718,5.3148,0.3151,1,0,0,0,23.616,24.094,24.002
1581000,100.114,84.919,70.026,5.3207,0.3210,1,0,0,0,23.978,24.200,23.768
1582000,99.853,84.821,70.239,5.3155,0.3158,1,0,0,0,23.729,23.462,23.584
1583000,99.955,85.019,69.688,5.3126,0.3129,1,0,0,0,24.237,23.664,24.342
1584000,99.993,84.790,70.251,5.3152,0.3155,1,0,0,0,24.244,24.266,23.884
1585000,100.106,84.944,70.232,5.3150,0.3153,1,0,0,0,23.429,24.263,24.050
1586000,100.082,84.943,69.670,5.3172,0.3175,1,0,0,0,23.752,23.535,24.086
1587000,100.350,84.947,69.804,5.3171,0.3174,1,0,0,0,23.562,24.239,24.097
1588000,100.222,85.226,70.262,5.3183,0.3186,1,0,0,0,23.861,24.029,23.648
1589000,100.096,85.097,70.204,5.3166,0.3169,1,0,0,0,24.137,24.234,23.497
1590000,99.988,84.912,70.064,5.3160,0.3163,1,0,0,0,23.927,23.810,23.823
1591000,99.926,84.686,69.925,5.3150,0.3154,1,0,0,0,23.823,24.194,24.119
1592000,99.740,85.009,69.846,5.3157,0.3160,1,0,0,0,24.390,24.253,23.782
1593000,99.828,85.038,70.216,5.3179,0.3182,1,0,0,0,23.309,23.895,23.894
1594000,100.296,84.742,69.860,5.3167,0.3170,1,0,0,0,24.371,24.005,24.638
1595000,100.030,84.844,70.046,5.3170,0.3173,1,0,0,0,23.837,23.805,23.446
1596000,100.123,85.103,70.067,5.3177,0.3180,1,0,0,0,23.977,24.495,23.773
1597000,99.919,84.889,70.214,5.3178,0.3181,1,0,0,0,23.842,23.964,24.569
1598000,99.943,85.107,70.174,5.3173,0.3176,1,0,0,0,24.463,23.723,23.987
1599000,100.051,84.982,70.211,5.3174,0.3177,1,0,0,0,23.631,23.785,23.788
1600000,100.058,84.959,69.711,5.3178,0.3181,1,0,0,0,24.004,24.038,24.351
1601000,100.127,84.988,70.105,5.3158,0.3161,1,0,0,0,24.158,24.226,24.017
1602000,99.910,84.868,69.746,5.3144,0.3147,1,0,0,0,23.517,23.599,23.896
1603000,100.255,84.959,69.832,5.3147,0.3151,1,0,0,0,23.724,24.554,24.058
1604000,99.927,85.228,69.924,5.3170,0.3173,1,0,0,0,23.956,24.093,23.803
1605000,99.985,84.910,70.006,5.3135,0.3138,1,0,0,0,23.734,24.140,23.695
1606000,99.929,85.137,69.871,5.3171,0.3175,1,0,0,0,23.755,23.971,23.966
1607000,100.057,85.066,69.937,5.3164,0.3168,1,0,0,0,23.895,24.006,23.697
1608000,99.954,85.197,69.920,5.3184,0.3187,1,0,0,0,24.195,23.956,24.003
1609000,100.142,85.126,70.359,5.3165,0.3168,1,0,0,0,23.897,24.305,24.106
1610000,99.862,84.883,70.037,5.3158,0.3161,1,0,0,0,24.324,23.998,24.256
1611000,100.355,84.995,70.297,5.3192,0.3195,1,0,0,0,23.701,24.230,24.338
1612000,100.411,84.934,70.022,5.3191,0.3194,1,0,0,0,23.624,23.870,23.878
1613000,100.178,84.876,69.891,5.3153,0.3156,1,0,0,0,24.578,24.059,24.150
1614000,99.869,84.653,69.862,5.3156,0.3159,1,0,0,0,23.803,23.759,24.148
1615000,99.805,85.060,69.904,5.3166,0.3169,1,0,0,0,23.607,24.365,24.098
1616000,100.102,84.701,70.168,5.3168,0.3172,1,0,0,0,23.477,23.750,23.856
1617000,100.142,84.715,69.892,5.3155,0.3159,1,0,0,0,24.323,23.903,23.692
1618000,100.081,84.719,70.233,5.3183,0.3186,1,0,0,0,23.898,23.906,24.151
1619000,100.020,84.873,69.885,5.3132,0.3135,1,0,0,0,23.924,23.894,23.488
1620000,100.035,85.014,69.949,5.3158,0.3162,1,0,0,0,23.952,24.217,23.920
1621000,99.856,85.047,69.865,5.3168,0.3171,1,0,0,0,24.304,23.905,23.234
1622000,100.017,84.775,69.933,5.3166,0.3169,1,0,0,0,23.946,24.418,23.599
1623000,100.219,85.259,70.127,5.3196,0.3199,1,0,0,0,24.703,23.754,23.737
1624000,99.694,84.905,70.256,5.3180,0.3183,1,0,0,0,24.040,24.051,24.329
1625000,100.106,85.214,70.021,5.3167,0.3170,1,0,0,0,24.319,23.767,24.206
1626000,100.049,84.945,69.985,5.3184,0.3187,1,0,0,0,24.242,24.126,23.834
1627000,100.088,85.109,70.318,5.3163,0.3166,1,0,0,0,23.989,23.995,24.219
1628000,99.918,84.813,69.705,5.3169,0.3172,1,0,0,0,23.824,23.953,24.266
1629000,100.164,84.943,69.736,5.3189,0.3192,1,0,0,0,24.100,24.357,23.952
1630000,100.096,85.355,70.000,5.3192,0.3195,1,0,0,0,24.153,23.804,23.585
1631000,100.233,85.003,69.837,5.3167,0.3171,1,0,0,0,23.828,24.176,23.938
1632000,100.180,84.868,69.877,5.3158,0.3161,1,0,0,0,24.050,23.769,23.971
1633000,100.040,84.965,70.102,5.3143,0.3146,1,0,0,0,24.371,24.034,23.630
1634000,100.156,84.901,70.165,5.3172,0.3175,1,0,0,0,24.621,23.641,24.110
1635000,99.936,84.971,70.062,5.3147,0.3151,1,0,0,0,24.256,23.801,24.084
1636000,100.209,84.919,70.069,5.3155,0.3159,1,0,0,0,24.559,23.975,24.134
1637000,100.021,85.324,70.005,5.3154,0.3157,1,0,0,0,23.811,24.544,24.084
1638000,99.898,84.705,69.970,5.3150,0.3153,1,0,0,0,24.211,24.030,24.219
1639000,99.978,84.861,69.895,5.3159,0.3163,1,0,0,0,24.402,24.496,23.946
1640000,100.020,85.108,70.006,5.3171,0.3175,1,0,0,0,23.731,24.066,24.061
1641000,100.024,84.914,69.703,5.3150,0.3153,1,0,0,0,23.854,23.884,23.881
1642000,99.870,84.859,69.805,5.3173,0.3176,1,0,0,0,24.521,24.462,23.825
1643000,100.217,85.060,70.290,5.3171,0.3174,1,0,0,0,23.707,24.131,24.401
1644000,100.024,85.281,69.966,5.3159,0.3162,1,0,0,0,23.598,23.807,23.387
1645000,99.858,84.864,69.847,5.3161,0.3164,1,0,0,0,24.458,24.141,24.263
1646000,99.933,85.260,70.026,5.3199,0.3202,1,0,0,0,24.359,23.912,23.814
1647000,99.936,84.986,70.147,5.3171,0.3174,1,0,0,0,24.130,23.403,23.775
1648000,100.111,84.704,69.887,5.3153,0.3156,1,0,0,0,23.986,24.281,24.078
1649000,100.107,84.750,70.020,5.3139,0.3142,1,0,0,0,23.868,24.328,23.553
1650000,99.786,84.749,70.048,5.3154,0.3157,1,0,0,0,24.085,24.551,23.755
1651000,100.013,84.876,69.527,5.3159,0.3162,1,0,0,0,24.474,24.127,23.745
1652000,99.908,85.108,69.628,5.3154,0.3157,1,0,0,0,24.072,23.925,23.934
1653000,99.983,84.919,70.005,5.3138,0.3141,1,0,0,0,24.650,24.250,23.759
1654000,99.784,84.744,70.189,5.3146,0.3149,1,0,0,0,23.731,24.255,24.480
1655000,100.140,84.852,69.974,5.3185,0.3188,1,0,0,0,23.994,24.491,24.539
1656000,100.021,84.689,70.064,5.3181,0.3184,1,0,0,0,23.888,23.987,23.393
1657000,100.227,84.753,69.776,5.3146,0.3150,1,0,0,0,23.674,23.950,24.163
1658000,100.222,84.945,69.874,5.3175,0.3178,1,0,0,0,23.954,23.785,24.258
1659000,100.062,84.859,70.295,5.3150,0.3153,1,0,0,0,24.125,24.161,24.163
1660000,100.237,85.026,70.282,5.3194,0.3198,1,0,0,0,24.157,23.536,23.803
1661000,100.061,85.210,70.182,5.3177,0.3180,1,0,0,0,24.651,24.233,23.927
1662000,100.208,85.207,69.990,5.3186,0.3190,1,0,0,0,24.139,24.176,23.776
1663000,99.969,84.925,69.891,5.3135,0.3138,1,0,0,0,24.345,24.176,23.874
1664000,100.316,84.975,69.768,5.3176,0.3179,1,0,0,0,24.020,24.041,23.637
1665000,99.921,84.750,69.839,5.3156,0.3159,1,0,0,0,24.503,24.460,23.966
1666000,100.147,84.849,69.910,5.3175,0.3178,1,0,0,0,24.720,24.262,23.549
1667000,100.091,85.122,70.022,5.3183,0.3186,1,0,0,0,24.159,23.818,23.940
1668000,100.113,84.834,69.727,5.3160,0.3163,1,0,0,0,23.702,23.823,23.625
1669000,100.208,84.921,70.026,5.3158,0.3161,1,0,0,0,23.835,23.736,24.062
1670000,100.192,85.033,69.950,5.3179,0.3182,1,0,0,0,24.085,24.165,23.796
1671000,100.318,84.920,70.224,5.3171,0.3174,1,0,0,0,24.137,23.700,24.087
1672000,100.013,85.069,70.187,5.3156,0.3159,1,0,0,0,24.210,24.325,24.324
1673000,99.991,85.008,70.130,5.3153,0.3156,1,0,0,0,24.138,24.397,24.477
1674000,99.888,84.976,69.753,5.3136,0.3140,1,0,0,0,24.002,23.736,23.242
1675000,99.602,85.230,69.865,5.3154,0.3157,1,0,0,0,23.809,23.944,23.750
1676000,100.045,84.829,70.243,5.3182,0.3185,1,0,0,0,24.120,24.005,23.909
1677000,99.954,85.160,69.975,5.3170,0.3173,1,0,0,0,24.556,24.265,24.138
1678000,100.067,84.977,69.894,5.3156,0.3159,1,0,0,0,24.306,24.483,23.505
1679000,100.352,85.099,70.201,5.3187,0.3191,1,0,0,0,24.160,23.494,23.705
1680000,100.075,84.984,70.002,5.3153,0.3156,1,0,0,0,24.309,23.905,24.039
1681000,99.597,85.171,70.012,5.3164,0.3167,1,0,0,0,23.889,23.920,24.025
1682000,99.892,85.142,70.250,5.3167,0.3170,1,0,0,0,23.848,23.580,24.113
1683000,99.998,84.926,70.020,5.3175,0.3178,1,0,0,0,23.776,23.854,24.133
1684000,99.955,85.272,70.005,5.3146,0.3149,1,0,0,0,23.962,24.128,24.102
1685000,99.695,85.247,70.133,5.3154,0.3158,1,0,0,0,23.873,23.916,24.058
1686000,100.316,85.042,69.991,5.3146,0.3149,1,0,0,0,24.362,23.537,24.017
1687000,99.870,84.902,69.791,5.3154,0.3157,1,0,0,0,23.857,24.862,24.199
1688000,99.839,84.907,70.200,5.3182,0.3185,1,0,0,0,23.759,24.080,23.328
1689000,99.931,84.793,69.914,5.3150,0.3154,1,0,0,0,24.583,24.034,24.463
1690000,100.153,84.890,69.973,5.3157,0.3160,1,0,0,0,23.865,23.671,23.339
1691000,99.985,84.940,70.274,5.3181,0.3184,1,0,0,0,24.046,24.078,23.676
1692000,100.022,84.951,69.931,5.3179,0.3182,1,0,0,0,24.135,23.951,23.932
1693000,99.892,84.987,70.119,5.3163,0.3166,1,0,0,0,23.659,23.433,24.202
1694000,100.300,84.976,70.104,5.3181,0.3184,1,0,0,0,24.371,23.679,23.101
1695000,100.295,84.868,69.818,5.3148,0.3151,1,0,0,0,24.191,24.238,23.992
1696000,99.836,85.064,70.075,5.3185,0.3189,1,0,0,0,24.468,24.583,24.238
1697000,100.380,85.002,70.058,5.3204,0.3207,1,0,0,0,23.796,24.110,24.298
1698000,100.217,85.304,70.294,5.3187,0.3190,1,0,0,0,24.030,24.331,23.791
1699000,100.153,85.241,70.171,5.3144,0.3147,1,0,0,0,24.012,23.953,23.910
1700000,100.211,84.912,69.994,5.3158,0.3161,1,0,0,0,24.079,23.974,23.815
1701000,99.949,84.773,69.894,5.3167,0.3170,1,0,0,0,23.564,24.327,23.882
1702000,100.108,85.131,69.956,5.3162,0.3165,1,0,0,0,24.033,24.499,23.690
1703000,100.226,84.914,69.982,5.3185,0.3188,1,0,0,0,23.572,24.390,23.733
1704000,99.852,84.649,70.054,5.3165,0.3168,1,0,0,0,24.108,23.680,24.130
1705000,99.872,85.196,70.158,5.3159,0.3162,1,0,0,0,23.361,23.980,24.039
1706000,99.872,85.264,70.069,5.3170,0.3173,1,0,0,0,23.445,24.083,24.147
1707000,100.082,84.734,70.009,5.3147,0.3150,1,0,0,0,24.246,23.922,24.064
1708000,99.984,85.297,70.231,5.3172,0.3175,1,0,0,0,23.836,24.116,24.211
1709000,100.189,84.855,69.811,5.3153,0.3157,1,0,0,0,23.704,24.246,24.263
1710000,100.119,84.775,69.976,5.3179,0.3182,1,0,0,0,24.381,24.301,23.477
1711000,99.908,84.923,69.977,5.3193,0.3196,1,0,0,0,24.098,24.506,23.744
1712000,100.214,85.021,69.844,5.3145,0.3148,1,0,0,0,24.262,23.901,23.931
1713000,99.429,85.028,70.198,5.3131,0.3134,1,0,0,0,23.950,23.591,23.993
1714000,100.284,84.913,69.979,5.3163,0.3166,1,0,0,0,24.804,24.107,23.799
1715000,100.108,84.779,70.107,5.3141,0.3144,1,0,0,0,23.819,24.565,24.274
1716000,100.051,85.248,69.970,5.3171,0.3174,1,0,0,0,24.523,23.857,24.594
1717000,100.003,84.718,69.943,5.3169,0.3172,1,0,0,0,23.982,24.206,24.056
1718000,100.068,85.107,70.071,5.3192,0.3195,1,0,0,0,23.504,24.209,24.025
1719000,99.702,85.136,69.920,5.3165,0.3168,1,0,0,0,24.145,24.057,24.255
1720000,100.037,84.988,69.476,5.3154,0.3157,1,0,0,0,24.094,24.002,23.440
1721000,99.933,85.123,69.852,5.3134,0.3137,1,0,0,0,23.685,23.723,24.009
1722000,99.933,85.129,69.910,5.3165,0.3169,1,0,0,0,23.723,23.316,24.294
1723000,100.051,85.126,69.943,5.3168,0.3171,1,0,0,0,23.993,23.666,23.807
1724000,99.997,84.656,70.075,5.3168,0.3171,1,0,0,0,24.105,23.883,23.632
1725000,99.901,84.689,70.308,5.3151,0.3154,1,0,0,0,23.259,24.329,23.944
1726000,99.874,84.932,70.017,5.3155,0.3158,1,0,0,0,24.316,23.969,23.982
1727000,100.338,84.861,69.990,5.3145,0.3148,1,0,0,0,23.852,23.844,23.727
1728000,99.918,85.198,70.031,5.3134,0.3137,1,0,0,0,23.600,23.733,24.629
1729000,99.861,84.908,70.003,5.3144,0.3147,1,0,0,0,24.282,24.197,23.856
1730000,99.959,84.484,70.048,5.3131,0.3134,1,0,0,0,23.993,24.408,23.654
1731000,100.284,84.582,69.940,5.3165,0.3168,1,0,0,0,24.365,24.319,23.972
1732000,100.085,85.317,70.015,5.3165,0.3168,1,0,0,0,24.131,24.182,24.272
1733000,99.792,84.787,70.263,5.3153,0.3156,1,0,0,0,24.000,23.557,24.005
1734000,100.071,85.014,70.010,5.3152,0.3155,1,0,0,0,23.954,23.894,24.146
1735000,99.985,85.054,70.275,5.3121,0.3125,1,0,0,0,24.145,24.584,23.739
1736000,100.103,85.060,69.879,5.3188,0.3191,1,0,0,0,23.876,24.337,24.446
1737000,99.701,85.006,69.880,5.3143,0.3146,1,0,0,0,23.744,23.539,24.169
1738000,99.969,85.579,70.057,5.3171,0.3174,1,0,0,0,24.183,23.983,24.314
1739000,99.874,85.115,70.159,5.3146,0.3149,1,0,0,0,23.957,24.109,24.110
1740000,100.043,84.679,70.145,5.3176,0.3179,1,0,0,0,24.010,23.771,24.247
1741000,100.016,85.343,70.161,5.3177,0.3180,1,0,0,0,24.327,23.307,23.738
1742000,100.003,85.192,70.217,5.3160,0.3163,1,0,0,0,23.966,24.030,23.853
1743000,100.042,84.949,69.767,5.3155,0.3158,1,0,0,0,24.005,23.764,24.404
1744000,100.014,85.194,69.791,5.3191,0.3194,1,0,0,0,23.820,23.765,24.468
1745000,99.965,84.923,70.090,5.3163,0.3166,1,0,0,0,24.129,23.894,23.656
1746000,100.364,84.792,69.974,5.3163,0.3166,1,0,0,0,24.105,23.960,24.075
1747000,100.329,85.081,70.093,5.3159,0.3162,1,0,0,0,24.270,23.997,23.871
1748000,99.752,84.931,70.019,5.3131,0.3134,1,0,0,0,23.826,23.735,23.791
1749000,100.145,85.059,70.491,5.3173,0.3177,1,0,0,0,23.863,23.934,24.085
1750000,100.044,85.060,69.909,5.3170,0.3173,1,0,0,0,24.238,23.473,24.342
1751000,99.822,85.053,69.911,5.3178,0.3181,1,0,0,0,24.076,24.093,24.135
1752000,100.053,85.140,69.883,5.3133,0.3136,1,0,0,0,23.728,23.143,23.904
1753000,100.372,85.262,70.044,5.3160,0.3163,1,0,0,0,24.392,23.913,24.154
1754000,99.535,84.951,70.370,5.3154,0.3157,1,0,0,0,23.490,24.276,23.892
1755000,99.994,84.919,70.001,5.3163,0.3166,1,0,0,0,24.235,23.682,24.124
1756000,100.177,85.072,69.960,5.3166,0.3169,1,0,0,0,23.620,24.215,24.419
1757000,99.955,84.989,69.790,5.3159,0.3162,1,0,0,0,24.566,24.347,23.377
1758000,100.233,84.916,70.137,5.3175,0.3178,1,0,0,0,23.537,23.008,24.239
1759000,100.124,85.314,69.888,5.3158,0.3161,1,0,0,0,24.346,23.955,23.538
1760000,100.079,84.931,69.917,5.3177,0.3180,1,0,0,0,23.976,23.137,24.368
1761000,99.988,84.992,70.199,5.3174,0.3177,1,0,0,0,23.890,23.965,23.809
1762000,99.755,85.033,69.937,5.3156,0.3159,1,0,0,0,24.056,23.998,23.635
1763000,100.057,84.978,69.894,5.3188,0.3191,1,0,0,0,24.190,23.255,24.209
1764000,100.207,84.908,70.089,5.3191,0.3194,1,0,0,0,23.729,24.577,24.109
1765000,100.295,84.860,69.926,5.3179,0.3182,1,0,0,0,23.755,24.086,23.700
1766000,100.095,85.095,70.098,5.3124,0.3128,1,0,0,0,24.195,23.745,23.624
1767000,100.159,85.193,70.197,5.3198,0.3201,1,0,0,0,23.488,24.440,23.944
1768000,100.079,84.991,70.231,5.3181,0.3184,1,0,0,0,23.825,23.461,23.639
1769000,100.357,84.933,69.873,5.3197,0.3200,1,0,0,0,24.912,23.631,23.682
1770000,100.142,85.060,69.643,5.3181,0.3184,1,0,0,0,23.710,23.310,24.035
1771000,100.232,84.920,69.913,5.3189,0.3192,1,0,0,0,24.344,24.540,23.710
1772000,100.075,85.083,70.126,5.3183,0.3186,1,0,0,0,23.824,24.100,24.128
1773000,99.950,84.905,69.766,5.3179,0.3182,1,0,0,0,24.153,24.198,24.447
1774000,100.009,85.128,69.845,5.3195,0.3198,1,0,0,0,24.196,24.090,23.955
1775000,100.186,84.869,70.105,5.3170,0.3173,1,0,0,0,24.339,24.172,24.039
1776000,99.989,85.408,69.857,5.3147,0.3150,1,0,0,0,23.940,24.023,24.605
1777000,99.897,85.047,69.880,5.3158,0.3161,1,0,0,0,24.597,24.081,23.644
1778000,100.055,84.777,69.907,5.3165,0.3169,1,0,0,0,23.823,24.032,24.357
1779000,99.755,85.181,70.275,5.3170,0.3173,1,0,0,0,24.070,23.817,24.321
1780000,100.154,84.895,70.019,5.3147,0.3150,1,0,0,0,24.074,23.986,24.256
1781000,100.281,84.991,70.060,5.3145,0.3149,1,0,0,0,23.663,24.082,24.388
1782000,100.300,85.234,70.036,5.3164,0.3167,1,0,0,0,23.914,24.033,24.084
1783000,100.052,84.626,70.201,5.3173,0.3176,1,0,0,0,24.048,23.557,23.825
1784000,99.908,84.853,70.087,5.3185,0.3188,1,0,0,0,23.870,23.597,24.328
1785000,100.103,84.934,70.026,5.3179,0.3182,1,0,0,0,24.732,24.325,24.340
1786000,100.186,85.133,70.376,5.3192,0.3195,1,0,0,0,23.748,23.908,24.332
1787000,100.038,85.015,69.789,5.3161,0.3164,1,0,0,0,24.354,24.175,24.013
1788000,100.062,84.908,70.279,5.3142,0.3145,1,0,0,0,24.257,23.672,23.785
1789000,99.942,84.987,69.982,5.3156,0.3160,1,0,0,0,23.996,23.558,24.057
1790000,100.092,85.297,69.938,5.3167,0.3171,1,0,0,0,23.740,23.747,24.283
1791000,100.078,84.913,69.793,5.3153,0.3157,1,0,0,0,23.770,23.933,24.307
1792000,100.093,84.915,70.062,5.3166,0.3169,1,0,0,0,23.845,23.800,23.871
1793000,99.778,84.831,69.960,5.3164,0.3167,1,0,0,0,23.464,24.388,24.095
1794000,99.875,85.183,69.945,5.3179,0.3182,1,0,0,0,23.699,24.054,23.607
1795000,99.873,84.967,69.959,5.3157,0.3160,1,0,0,0,23.555,24.555,24.295
1796000,99.970,85.293,69.793,5.3139,0.3142,1,0,0,0,24.404,24.121,23.765
1797000,100.098,84.879,70.114,5.3158,0.3161,1,0,0,0,24.186,23.276,24.236
1798000,100.059,84.925,70.006,5.3165,0.3168,1,0,0,0,24.236,24.317,23.655
1799000,99.862,85.068,70.000,5.3182,0.3186,1,0,0,0,24.177,23.547,24.309
1800000,99.934,84.911,70.019,5.3154,0.3157,1,0,0,0,24.050,24.069,24.097
1801000,99.690,84.787,70.009,5.3154,0.3157,1,0,0,0,24.438,23.768,23.766
1802000,99.659,84.600,69.882,5.3154,0.3157,1,0,0,0,23.817,24.643,24.207
1803000,99.244,84.470,69.734,5.3154,0.3157,1,0,0,0,24.032,24.432,23.823
1804000,99.056,84.336,69.772,5.3153,0.3157,1,0,0,0,24.224,23.777,24.225
1805000,98.681,84.259,69.391,5.3153,0.3156,1,0,0,0,23.604,23.962,23.918
1806000,98.433,84.006,69.661,5.3153,0.3156,1,0,0,0,24.929,24.073,23.484
1807000,98.334,83.745,69.277,5.3153,0.3156,1,0,0,0,24.009,24.259,23.705
1808000,97.892,83.804,69.280,5.3153,0.3156,1,0,0,0,24.043,24.009,23.871
1809000,97.721,83.486,69.244,5.3152,0.3155,1,0,0,0,24.377,23.693,24.410
1810000,97.511,83.390,69.153,5.3152,0.3155,1,0,0,0,24.274,23.785,24.270
1811000,97.273,83.272,69.162,5.3151,0.3155,1,0,0,0,24.011,23.999,24.487
1812000,97.006,83.095,68.914,5.3151,0.3154,1,0,0,0,24.039,24.370,24.496
1813000,96.809,83.009,68.937,5.3151,0.3154,1,0,0,0,23.549,24.128,23.840
1814000,96.590,82.803,68.788,5.3150,0.3153,1,0,0,0,23.833,23.768,23.943
1815000,96.352,82.539,68.776,5.3149,0.3153,1,0,0,0,24.155,24.195,23.877
1816000,95.974,82.626,68.665,5.3149,0.3152,1,0,0,0,24.133,23.884,23.799
1817000,95.790,82.312,68.596,5.3148,0.3151,1,0,0,0,24.366,24.267,23.448
1818000,95.670,82.129,68.463,5.3148,0.3151,1,0,0,0,23.964,24.758,23.996
